,,,
,t,x,y
,3.91E+02,1.08E-01,-0.252
,3.91E+02,1.08E-01,-0.252
,3.91E+02,1.08E-01,-0.252
,3.91E+02,1.08E-01,-0.252
,3.91E+02,1.08E-01,-0.251
,3.91E+02,1.08E-01,-0.251
,3.91E+02,1.08E-01,-0.251
,3.91E+02,1.08E-01,-0.251
,3.91E+02,1.08E-01,-0.25
,3.91E+02,1.08E-01,-0.25
,3.91E+02,1.08E-01,-0.25
,3.91E+02,1.08E-01,-0.25
,3.91E+02,1.08E-01,-0.25
,3.91E+02,1.08E-01,-0.249
,3.91E+02,1.08E-01,-0.249
,3.91E+02,1.08E-01,-0.249
,3.91E+02,1.08E-01,-0.249
,3.92E+02,1.08E-01,-0.249
,3.92E+02,1.08E-01,-0.249
,3.92E+02,1.08E-01,-0.248
,3.92E+02,1.08E-01,-0.248
,3.92E+02,1.08E-01,-0.248
,3.92E+02,1.08E-01,-0.248
,3.92E+02,1.08E-01,-0.248
,3.92E+02,1.08E-01,-0.248
,3.92E+02,1.08E-01,-0.248
,3.92E+02,1.08E-01,-0.247
,3.92E+02,1.08E-01,-0.247
,3.92E+02,1.08E-01,-0.247
,3.92E+02,1.08E-01,-0.247
,3.92E+02,1.08E-01,-0.247
,3.92E+02,1.08E-01,-0.247
,3.92E+02,1.08E-01,-0.247
,3.92E+02,1.08E-01,-0.247
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.246
,3.92E+02,1.08E-01,-0.245
,3.92E+02,1.08E-01,-0.245
,3.92E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.245
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.93E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.246
,3.94E+02,1.08E-01,-0.247
,3.94E+02,1.08E-01,-0.247
,3.94E+02,1.08E-01,-0.247
,3.94E+02,1.08E-01,-0.247
,3.94E+02,1.08E-01,-0.247
,3.94E+02,1.08E-01,-0.247
,3.94E+02,1.08E-01,-0.247
,3.94E+02,1.08E-01,-0.248
,3.95E+02,1.08E-01,-0.248
,3.95E+02,1.08E-01,-0.248
,3.95E+02,1.08E-01,-0.248
,3.95E+02,1.08E-01,-0.248
,3.95E+02,1.08E-01,-0.248
,3.95E+02,1.08E-01,-0.248
,3.95E+02,1.08E-01,-0.248
,3.95E+02,1.08E-01,-0.249
,3.95E+02,1.08E-01,-0.249
,3.95E+02,1.08E-01,-0.249
,3.95E+02,1.08E-01,-0.249
,3.95E+02,1.08E-01,-0.249
,3.95E+02,1.08E-01,-0.249
,3.95E+02,1.08E-01,-0.25
,3.95E+02,1.08E-01,-0.25
,3.95E+02,1.08E-01,-0.25
,3.95E+02,1.08E-01,-0.25
,3.95E+02,1.08E-01,-0.25
,3.95E+02,1.08E-01,-0.25
,3.95E+02,1.08E-01,-0.251
,3.95E+02,1.08E-01,-0.251
,3.95E+02,1.08E-01,-0.251
,3.95E+02,1.08E-01,-0.251
,3.95E+02,1.08E-01,-0.251
,3.95E+02,1.08E-01,-0.252
,3.95E+02,1.08E-01,-0.252
,3.95E+02,1.08E-01,-0.252
,3.95E+02,1.08E-01,-0.252
,3.95E+02,1.08E-01,-0.252
,3.95E+02,1.08E-01,-0.253
,3.96E+02,1.08E-01,-0.253
,3.96E+02,1.08E-01,-0.253
,3.96E+02,1.08E-01,-0.253
,3.96E+02,1.08E-01,-0.253
,3.96E+02,1.08E-01,-0.254
,3.96E+02,1.08E-01,-0.254
,3.96E+02,1.08E-01,-0.254
,3.96E+02,1.08E-01,-0.254
,3.96E+02,1.08E-01,-0.254
,3.96E+02,1.08E-01,-0.255
,3.96E+02,1.08E-01,-0.255
,3.96E+02,1.08E-01,-0.255
,3.96E+02,1.08E-01,-0.255
,3.96E+02,1.08E-01,-0.255
,3.96E+02,1.08E-01,-0.256
,3.96E+02,1.08E-01,-0.256
,3.96E+02,1.08E-01,-0.256
,3.96E+02,1.08E-01,-0.257
,3.96E+02,1.08E-01,-0.257
,3.96E+02,1.08E-01,-0.257
,3.96E+02,1.08E-01,-0.257
,3.96E+02,1.08E-01,-0.257
,3.96E+02,1.08E-01,-0.258
,3.96E+02,1.08E-01,-0.258
,3.96E+02,1.08E-01,-0.258
,3.96E+02,1.08E-01,-0.259
,3.96E+02,1.08E-01,-0.259
,3.96E+02,1.08E-01,-0.259
,3.96E+02,1.08E-01,-0.259
,3.96E+02,1.08E-01,-0.26
,3.97E+02,1.08E-01,-0.26
,3.97E+02,1.08E-01,-0.26
,3.97E+02,1.08E-01,-0.26
,3.97E+02,1.08E-01,-0.261
,3.97E+02,1.08E-01,-0.261
,3.97E+02,1.08E-01,-0.261
,3.97E+02,1.08E-01,-0.261
,3.97E+02,1.08E-01,-0.262
,3.97E+02,1.08E-01,-0.262
,3.97E+02,1.08E-01,-0.262
,3.97E+02,1.08E-01,-0.263
,3.97E+02,1.07E-01,-0.263
,3.97E+02,1.07E-01,-0.263
,3.97E+02,1.07E-01,-0.263
,3.97E+02,1.07E-01,-0.264
,3.97E+02,1.07E-01,-0.264
,3.97E+02,1.07E-01,-0.264
,3.97E+02,1.07E-01,-0.264
,3.97E+02,1.07E-01,-0.265
,3.97E+02,1.07E-01,-0.265
,3.97E+02,1.07E-01,-0.265
,3.97E+02,1.07E-01,-0.266
,3.97E+02,1.07E-01,-0.266
,3.97E+02,1.06E-01,-0.266
,3.97E+02,1.07E-01,-0.266
,3.97E+02,1.06E-01,-0.267
,3.97E+02,1.06E-01,-0.267
,3.97E+02,1.06E-01,-0.268
,3.97E+02,1.06E-01,-0.268
,3.97E+02,1.06E-01,-0.268
,3.98E+02,1.06E-01,-0.268
,3.98E+02,1.06E-01,-0.269
,3.98E+02,1.06E-01,-0.269
,3.98E+02,1.06E-01,-0.269
,3.98E+02,1.06E-01,-0.27
,3.98E+02,1.06E-01,-0.27
,3.98E+02,1.06E-01,-0.27
,3.98E+02,1.06E-01,-0.271
,3.98E+02,1.06E-01,-0.271
,3.98E+02,1.05E-01,-0.271
,3.98E+02,1.05E-01,-0.272
,3.98E+02,1.05E-01,-0.272
,3.98E+02,1.05E-01,-0.272
,3.98E+02,1.05E-01,-0.273
,3.98E+02,1.05E-01,-0.273
,3.98E+02,1.05E-01,-0.273
,3.98E+02,1.05E-01,-0.273
,3.98E+02,1.05E-01,-0.274
,3.98E+02,1.05E-01,-0.274
,3.98E+02,1.04E-01,-0.275
,3.98E+02,1.04E-01,-0.275
,3.98E+02,1.04E-01,-0.275
,3.98E+02,1.04E-01,-0.275
,3.98E+02,1.04E-01,-0.276
,3.98E+02,1.04E-01,-0.276
,3.98E+02,1.03E-01,-0.276
,3.98E+02,1.03E-01,-0.277
,3.98E+02,1.03E-01,-0.277
,3.98E+02,1.03E-01,-0.277
,3.98E+02,1.03E-01,-0.277
,3.99E+02,1.03E-01,-0.278
,3.99E+02,1.03E-01,-0.278
,3.99E+02,1.02E-01,-0.278
,3.99E+02,1.02E-01,-0.279
,3.99E+02,1.02E-01,-0.279
,3.99E+02,1.02E-01,-0.279
,3.99E+02,1.02E-01,-0.28
,3.99E+02,1.02E-01,-0.28
,3.99E+02,1.02E-01,-0.28
,3.99E+02,1.01E-01,-0.28
,3.99E+02,1.01E-01,-0.281
,3.99E+02,1.01E-01,-0.281
,3.99E+02,1.01E-01,-0.281
,3.99E+02,1.01E-01,-0.281
,3.99E+02,1.01E-01,-0.282
,3.99E+02,1.01E-01,-0.282
,3.99E+02,1.00E-01,-0.282
,3.99E+02,1.00E-01,-0.283
,3.99E+02,1.00E-01,-0.283
,3.99E+02,1.00E-01,-0.283
,3.99E+02,9.99E-02,-0.284
,3.99E+02,9.97E-02,-0.284
,3.99E+02,9.96E-02,-0.284
,3.99E+02,9.94E-02,-0.285
,3.99E+02,9.93E-02,-0.285
,3.99E+02,9.92E-02,-0.285
,3.99E+02,9.90E-02,-0.285
,3.99E+02,9.90E-02,-0.285
,3.99E+02,9.87E-02,-0.286
,3.99E+02,9.86E-02,-0.286
,4.00E+02,9.85E-02,-0.286
,4.00E+02,9.83E-02,-0.286
,4.00E+02,9.82E-02,-0.286
,4.00E+02,9.80E-02,-0.287
,4.00E+02,9.79E-02,-0.287
,4.00E+02,9.78E-02,-0.287
,4.00E+02,9.76E-02,-0.287
,4.00E+02,9.76E-02,-0.288
,4.00E+02,9.72E-02,-0.288
,4.00E+02,9.72E-02,-0.288
,4.00E+02,9.71E-02,-0.288
,4.00E+02,9.68E-02,-0.289
,4.00E+02,9.67E-02,-0.289
,4.00E+02,9.66E-02,-0.289
,4.00E+02,9.63E-02,-0.29
,4.00E+02,9.62E-02,-0.29
,4.00E+02,9.61E-02,-0.29
,4.00E+02,9.58E-02,-0.29
,4.00E+02,9.58E-02,-0.29
,4.00E+02,9.55E-02,-0.291
,4.00E+02,9.54E-02,-0.291
,4.00E+02,9.54E-02,-0.291
,4.00E+02,9.53E-02,-0.291
,4.00E+02,9.50E-02,-0.292
,4.00E+02,9.49E-02,-0.292
,4.00E+02,9.48E-02,-0.292
,4.00E+02,9.47E-02,-0.292
,4.00E+02,9.44E-02,-0.292
,4.00E+02,9.43E-02,-0.292
,4.00E+02,9.42E-02,-0.292
,4.01E+02,9.39E-02,-0.292
,4.01E+02,9.40E-02,-0.293
,4.01E+02,9.40E-02,-0.293
,4.01E+02,9.37E-02,-0.293
,4.01E+02,9.36E-02,-0.293
,4.01E+02,9.35E-02,-0.293
,4.01E+02,9.35E-02,-0.294
,4.01E+02,9.35E-02,-0.294
,4.01E+02,9.31E-02,-0.294
,4.01E+02,9.29E-02,-0.294
,4.01E+02,9.29E-02,-0.294
,4.01E+02,9.29E-02,-0.294
,4.01E+02,9.25E-02,-0.295
,4.01E+02,9.24E-02,-0.295
,4.01E+02,9.23E-02,-0.295
,4.01E+02,9.22E-02,-0.295
,4.01E+02,9.22E-02,-0.295
,4.01E+02,9.18E-02,-0.295
,4.01E+02,9.17E-02,-0.295
,4.01E+02,9.16E-02,-0.295
,4.01E+02,9.16E-02,-0.295
,4.01E+02,9.16E-02,-0.295
,4.01E+02,9.12E-02,-0.296
,4.01E+02,9.11E-02,-0.296
,4.01E+02,9.10E-02,-0.296
,4.01E+02,9.10E-02,-0.296
,4.01E+02,9.10E-02,-0.296
,4.01E+02,9.10E-02,-0.296
,4.01E+02,9.06E-02,-0.297
,4.01E+02,9.05E-02,-0.297
,4.02E+02,9.04E-02,-0.297
,4.02E+02,9.04E-02,-0.297
,4.02E+02,9.04E-02,-0.297
,4.02E+02,9.04E-02,-0.297
,4.02E+02,9.04E-02,-0.297
,4.02E+02,9.04E-02,-0.297
,4.02E+02,9.00E-02,-0.297
,4.02E+02,8.99E-02,-0.297
,4.02E+02,8.98E-02,-0.297
,4.02E+02,8.98E-02,-0.297
,4.02E+02,8.97E-02,-0.297
,4.02E+02,8.98E-02,-0.297
,4.02E+02,8.97E-02,-0.297
,4.02E+02,8.93E-02,-0.298
,4.02E+02,8.92E-02,-0.298
,4.02E+02,8.92E-02,-0.298
,4.02E+02,8.92E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.02E+02,8.90E-02,-0.298
,4.02E+02,8.90E-02,-0.298
,4.02E+02,8.90E-02,-0.298
,4.02E+02,8.90E-02,-0.298
,4.02E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.90E-02,-0.298
,4.03E+02,8.90E-02,-0.298
,4.03E+02,8.90E-02,-0.298
,4.03E+02,8.90E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.03E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.91E-02,-0.298
,4.04E+02,8.92E-02,-0.298
,4.04E+02,8.92E-02,-0.298
,4.04E+02,8.92E-02,-0.298
,4.04E+02,8.92E-02,-0.298
,4.04E+02,8.92E-02,-0.298
,4.04E+02,8.92E-02,-0.298
,4.04E+02,8.92E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.04E+02,8.93E-02,-0.298
,4.05E+02,8.93E-02,-0.298
,4.05E+02,8.93E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.92E-02,-0.298
,4.05E+02,8.96E-02,-0.297
,4.05E+02,8.97E-02,-0.297
,4.05E+02,8.98E-02,-0.297
,4.05E+02,8.98E-02,-0.297
,4.05E+02,8.98E-02,-0.297
,4.05E+02,8.98E-02,-0.297
,4.05E+02,8.98E-02,-0.297
,4.05E+02,8.98E-02,-0.297
,4.05E+02,8.98E-02,-0.297
,4.05E+02,9.02E-02,-0.297
,4.05E+02,9.03E-02,-0.296
,4.05E+02,9.04E-02,-0.296
,4.06E+02,9.04E-02,-0.296
,4.06E+02,9.05E-02,-0.296
,4.06E+02,9.05E-02,-0.296
,4.06E+02,9.09E-02,-0.296
,4.06E+02,9.10E-02,-0.296
,4.06E+02,9.10E-02,-0.296
,4.06E+02,9.11E-02,-0.296
,4.06E+02,9.11E-02,-0.296
,4.06E+02,9.11E-02,-0.296
,4.06E+02,9.15E-02,-0.295
,4.06E+02,9.16E-02,-0.295
,4.06E+02,9.16E-02,-0.295
,4.06E+02,9.16E-02,-0.295
,4.06E+02,9.17E-02,-0.295
,4.06E+02,9.20E-02,-0.295
,4.06E+02,9.21E-02,-0.294
,4.06E+02,9.22E-02,-0.294
,4.06E+02,9.22E-02,-0.294
,4.06E+02,9.23E-02,-0.294
,4.06E+02,9.26E-02,-0.294
,4.06E+02,9.28E-02,-0.294
,4.06E+02,9.28E-02,-0.294
,4.06E+02,9.29E-02,-0.294
,4.06E+02,9.29E-02,-0.294
,4.06E+02,9.33E-02,-0.293
,4.06E+02,9.34E-02,-0.293
,4.06E+02,9.35E-02,-0.293
,4.06E+02,9.35E-02,-0.293
,4.06E+02,9.39E-02,-0.293
,4.06E+02,9.40E-02,-0.293
,4.07E+02,9.41E-02,-0.293
,4.07E+02,9.42E-02,-0.293
,4.07E+02,9.46E-02,-0.292
,4.07E+02,9.47E-02,-0.292
,4.07E+02,9.47E-02,-0.292
,4.07E+02,9.48E-02,-0.292
,4.07E+02,9.48E-02,-0.292
,4.07E+02,9.52E-02,-0.291
,4.07E+02,9.53E-02,-0.291
,4.07E+02,9.53E-02,-0.291
,4.07E+02,9.54E-02,-0.291
,4.07E+02,9.58E-02,-0.291
,4.07E+02,9.59E-02,-0.291
,4.07E+02,9.60E-02,-0.291
,4.07E+02,9.60E-02,-0.291
,4.07E+02,9.64E-02,-0.29
,4.07E+02,9.65E-02,-0.29
,4.07E+02,9.68E-02,-0.29
,4.07E+02,9.68E-02,-0.29
,4.07E+02,9.68E-02,-0.29
,4.07E+02,9.72E-02,-0.289
,4.07E+02,9.72E-02,-0.289
,4.07E+02,9.72E-02,-0.289
,4.07E+02,9.73E-02,-0.289
,4.07E+02,9.76E-02,-0.288
,4.07E+02,9.79E-02,-0.288
,4.07E+02,9.79E-02,-0.288
,4.07E+02,9.79E-02,-0.288
,4.07E+02,9.80E-02,-0.288
,4.07E+02,9.82E-02,-0.287
,4.08E+02,9.86E-02,-0.287
,4.08E+02,9.86E-02,-0.287
,4.08E+02,9.86E-02,-0.286
,4.08E+02,9.89E-02,-0.286
,4.08E+02,9.90E-02,-0.286
,4.08E+02,9.92E-02,-0.285
,4.08E+02,9.93E-02,-0.285
,4.08E+02,9.93E-02,-0.285
,4.08E+02,9.96E-02,-0.284
,4.08E+02,9.97E-02,-0.284
,4.08E+02,9.99E-02,-0.284
,4.08E+02,9.99E-02,-0.284
,4.08E+02,1.00E-01,-0.283
,4.08E+02,1.00E-01,-0.283
,4.08E+02,1.00E-01,-0.283
,4.08E+02,1.01E-01,-0.283
,4.08E+02,1.01E-01,-0.283
,4.08E+02,1.01E-01,-0.282
,4.08E+02,1.01E-01,-0.282
,4.08E+02,1.01E-01,-0.282
,4.08E+02,1.01E-01,-0.281
,4.08E+02,1.01E-01,-0.281
,4.08E+02,1.01E-01,-0.281
,4.08E+02,1.02E-01,-0.281
,4.08E+02,1.02E-01,-0.28
,4.08E+02,1.02E-01,-0.28
,4.08E+02,1.02E-01,-0.28
,4.08E+02,1.02E-01,-0.279
,4.08E+02,1.02E-01,-0.279
,4.08E+02,1.02E-01,-0.279
,4.09E+02,1.02E-01,-0.279
,4.09E+02,1.03E-01,-0.278
,4.09E+02,1.03E-01,-0.278
,4.09E+02,1.03E-01,-0.278
,4.09E+02,1.03E-01,-0.277
,4.09E+02,1.03E-01,-0.277
,4.09E+02,1.03E-01,-0.277
,4.09E+02,1.03E-01,-0.276
,4.09E+02,1.03E-01,-0.276
,4.09E+02,1.04E-01,-0.276
,4.09E+02,1.04E-01,-0.276
,4.09E+02,1.04E-01,-0.275
,4.09E+02,1.04E-01,-0.275
,4.09E+02,1.04E-01,-0.275
,4.09E+02,1.04E-01,-0.274
,4.09E+02,1.04E-01,-0.274
,4.09E+02,1.04E-01,-0.274
,4.09E+02,1.04E-01,-0.274
,4.09E+02,1.05E-01,-0.273
,4.09E+02,1.05E-01,-0.273
,4.09E+02,1.05E-01,-0.273
,4.09E+02,1.05E-01,-0.273
,4.09E+02,1.05E-01,-0.272
,4.09E+02,1.05E-01,-0.272
,4.09E+02,1.05E-01,-0.272
,4.09E+02,1.06E-01,-0.272
,4.09E+02,1.06E-01,-0.271
,4.09E+02,1.06E-01,-0.271
,4.09E+02,1.06E-01,-0.27
,4.09E+02,1.06E-01,-0.27
,4.10E+02,1.06E-01,-0.27
,4.10E+02,1.06E-01,-0.27
,4.10E+02,1.06E-01,-0.27
,4.10E+02,1.07E-01,-0.269
,4.10E+02,1.07E-01,-0.269
,4.10E+02,1.07E-01,-0.269
,4.10E+02,1.07E-01,-0.268
,4.10E+02,1.07E-01,-0.268
,4.10E+02,1.07E-01,-0.268
,4.10E+02,1.07E-01,-0.267
,4.10E+02,1.07E-01,-0.267
,4.10E+02,1.07E-01,-0.267
,4.10E+02,1.07E-01,-0.267
,4.10E+02,1.07E-01,-0.266
,4.10E+02,1.07E-01,-0.266
,4.10E+02,1.07E-01,-0.266
,4.10E+02,1.08E-01,-0.265
,4.10E+02,1.08E-01,-0.265
,4.10E+02,1.08E-01,-0.265
,4.10E+02,1.08E-01,-0.265
,4.10E+02,1.08E-01,-0.265
,4.10E+02,1.08E-01,-0.264
,4.10E+02,1.08E-01,-0.264
,4.10E+02,1.08E-01,-0.264
,4.10E+02,1.08E-01,-0.264
,4.10E+02,1.08E-01,-0.263
,4.10E+02,1.09E-01,-0.263
,4.10E+02,1.09E-01,-0.263
,4.10E+02,1.09E-01,-0.262
,4.10E+02,1.09E-01,-0.262
,4.11E+02,1.09E-01,-0.262
,4.11E+02,1.09E-01,-0.262
,4.11E+02,1.09E-01,-0.261
,4.11E+02,1.09E-01,-0.261
,4.11E+02,1.09E-01,-0.261
,4.11E+02,1.09E-01,-0.261
,4.11E+02,1.09E-01,-0.26
,4.11E+02,1.09E-01,-0.26
,4.11E+02,1.09E-01,-0.26
,4.11E+02,1.09E-01,-0.26
,4.11E+02,1.10E-01,-0.259
,4.11E+02,1.10E-01,-0.259
,4.11E+02,1.10E-01,-0.259
,4.11E+02,1.10E-01,-0.259
,4.11E+02,1.10E-01,-0.258
,4.11E+02,1.10E-01,-0.258
,4.11E+02,1.10E-01,-0.258
,4.11E+02,1.10E-01,-0.258
,4.11E+02,1.10E-01,-0.258
,4.11E+02,1.10E-01,-0.257
,4.11E+02,1.10E-01,-0.257
,4.11E+02,1.10E-01,-0.257
,4.11E+02,1.10E-01,-0.257
,4.11E+02,1.10E-01,-0.257
,4.11E+02,1.10E-01,-0.257
,4.11E+02,1.10E-01,-0.257
,4.11E+02,1.10E-01,-0.256
,4.11E+02,1.10E-01,-0.256
,4.11E+02,1.10E-01,-0.256
,4.11E+02,1.10E-01,-0.256
,4.12E+02,1.10E-01,-0.256
,4.12E+02,1.10E-01,-0.255
,4.12E+02,1.10E-01,-0.255
,4.12E+02,1.10E-01,-0.255
,4.12E+02,1.10E-01,-0.255
,4.12E+02,1.10E-01,-0.255
,4.12E+02,1.10E-01,-0.254
,4.12E+02,1.10E-01,-0.254
,4.12E+02,1.10E-01,-0.254
,4.12E+02,1.10E-01,-0.254
,4.12E+02,1.10E-01,-0.254
,4.12E+02,1.10E-01,-0.254
,4.12E+02,1.10E-01,-0.253
,4.12E+02,1.10E-01,-0.253
,4.12E+02,1.10E-01,-0.253
,4.12E+02,1.10E-01,-0.253
,4.12E+02,1.10E-01,-0.253
,4.12E+02,1.10E-01,-0.253
,4.12E+02,1.10E-01,-0.252
,4.12E+02,1.10E-01,-0.252
,4.12E+02,1.10E-01,-0.252
,4.12E+02,1.10E-01,-0.252
,4.12E+02,1.10E-01,-0.252
,4.12E+02,1.10E-01,-0.252
,4.12E+02,1.10E-01,-0.251
,4.12E+02,1.10E-01,-0.251
,4.12E+02,1.10E-01,-0.251
,4.12E+02,1.10E-01,-0.251
,4.12E+02,1.10E-01,-0.251
,4.12E+02,1.10E-01,-0.251
,4.13E+02,1.10E-01,-0.25
,4.13E+02,1.10E-01,-0.25
,4.13E+02,1.10E-01,-0.25
,4.13E+02,1.10E-01,-0.25
,4.13E+02,1.10E-01,-0.25
,4.13E+02,1.10E-01,-0.25
,4.13E+02,1.10E-01,-0.25
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.249
,4.13E+02,1.10E-01,-0.248
,4.13E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
,4.14E+02,1.10E-01,-0.248
